deviceId,time,lat,lon,time_taken,distance,total_distance,from_koteshwor
165,"(13, 10, 13)",27.71817333,85.34676167,60,66.54710637420686,130070.24221875431,4387.6641029314005
165,"(13, 11, 12)",27.71958167,85.34644167,59,159.73674195123434,130229.97896070554,4545.94105749034
165,"(13, 12, 12)",27.72062833,85.34603333,60,123.12855459943646,130353.10751530498,4664.821619934086
165,"(13, 13, 11)",27.72152667,85.34569167,59,105.40011130232301,130458.5076266073,4766.9601574905655
165,"(13, 14, 41)",27.722495,85.345385,90,111.82463855154525,130570.33226515885,4876.708195181571
165,"(13, 15, 40)",27.725935,85.34509333,59,383.5863926318126,130953.91865779067,5260.284279943239
165,"(13, 16, 40)",27.72853167,85.34588667,60,299.10898014525606,131253.0276379359,5542.586592004277
165,"(13, 17, 40)",27.73106667,85.34470667,60,304.86805017413263,131557.89568811003,5832.106661535393
165,"(13, 18, 39)",27.73160833,85.34438,59,68.27426225872081,131626.16995036876,5894.788852106484
165,"(13, 19, 39)",27.73354333,85.34315167,60,246.80003135171498,131872.96998172047,6120.3001178321965
165,"(13, 20, 38)",27.735495,85.34189167,59,249.9483505390199,132122.9183322595,6349.602704686917
165,"(13, 21, 38)",27.73883,85.33919333,60,456.11748906226234,132579.03582132174,6752.661815888394
165,"(13, 22, 37)",27.73906,85.33881833,59,44.901317745555694,132623.9371390673,6783.555978727169
165,"(13, 23, 37)",27.73915833,85.33856,60,27.675213910021277,132651.61235297733,6798.328829529045
165,"(13, 24, 37)",27.73969167,85.33755333,60,115.46572265048735,132767.07807562783,6873.110631066292
165,"(13, 25, 36)",27.73973167,85.33744833,59,11.250182467893596,132778.32825809572,6879.2634814291005
165,"(13, 26, 36)",27.73971667,85.33744667,60,1.6759056537646848,132780.0041637495,6877.648548246719
165,"(13, 27, 35)",27.73974,85.33734167,59,10.654268242083345,132790.65843199156,6881.989389489427
165,"(13, 28, 35)",27.74043167,85.33612167,60,142.58724214107383,132933.24567413263,6979.353654192054
165,"(13, 29, 34)",27.74115833,85.33483667,59,150.0718765898546,133083.31755072248,7083.360341687294
165,"(13, 30, 34)",27.742055,85.33204167,60,292.5792397743202,133375.8967904968,7241.21411377637
165,"(13, 31, 34)",27.73999833,85.32833167,60,430.8247952084705,133806.72158570527,7117.3192885196
165,"(13, 32, 33)",27.73804667,85.32518667,59,378.01728774891774,134184.7388734542,7009.526817639132
165,"(13, 33, 33)",27.73655,85.32266667,60,298.6745033147366,134483.41337676893,6943.739516329937
165,"(13, 35, 2)",27.73508167,85.31807667,89,480.342677764759,134963.7560545337,6980.936550842496
165,"(13, 36, 2)",27.73496167,85.31506333,60,296.8719407745145,135260.62799530823,7105.494961598717
165,"(13, 37, 1)",27.73483833,85.313485,59,155.9431461736268,135416.57114148187,7168.931477992734
165,"(13, 38, 1)",27.734775,85.31023167,60,320.2697141494655,135736.84085563134,7326.489360577694
165,"(13, 39, 0)",27.73525,85.30737833,59,285.74860250013865,136022.58945813146,7522.411807854734
165,"(13, 40, 0)",27.73511167,85.30583667,60,152.5071048037706,136175.09656293524,7594.374474883993
165,"(13, 40, 59)",27.73227333,85.30546,59,317.7788430947039,136492.87540602995,7358.070800569896
165,"(13, 41, 59)",27.72989167,85.30564333,60,265.4425033321166,136758.31790936206,7134.81589615622
165,"(13, 42, 59)",27.72989333,85.305745,60,10.008500736168966,136768.32641009823,7128.915021510774
165,"(13, 43, 58)",27.72989,85.30572167,59,2.3259019258376235,136770.65231202406,7130.006959321335
165,"(13, 44, 58)",27.72979333,85.305735,60,10.82898550179917,136781.48129752587,7120.650736438394
165,"(13, 45, 57)",27.729705,85.305735,59,9.821847870572244,136791.30314539644,7112.831090931656
165,"(13, 46, 57)",27.729785,85.30566,60,11.559543450508112,136802.86268884694,7124.38028387484
165,"(13, 47, 57)",27.72983,85.305705,60,6.682412039035192,136809.54510088597,7125.683796688485
165,"(13, 48, 56)",27.72971667,85.305575,59,17.958836869188676,136827.50393775516,7123.407902611363
165,"(13, 49, 56)",27.72780167,85.30524833,60,215.35204365840295,137042.85598141357,6975.370005011559
165,"(13, 50, 55)",27.72646,85.303745,59,210.1219756251594,137252.97795703873,6954.320983592355
165,"(13, 51, 55)",27.72562167,85.30101667,60,284.2625399983107,137537.24049703704,7062.111156287268
165,"(13, 52, 54)",27.72473667,85.29769167,59,341.74980290901146,137878.99029994605,7217.223545208412
165,"(13, 54, 24)",27.72088667,85.29548333,90,480.12399126910213,138359.11429121514,7082.4861026461
165,"(13, 55, 23)",27.72098333,85.29514333,59,35.15056962022879,138394.26486083536,7114.721382195036
165,"(13, 56, 23)",27.721045,85.29502,60,13.94256417150229,138408.20742500687,7128.370535936766
165,"(13, 57, 22)",27.72104167,85.29477833,59,23.79101290291255,138431.9984379098,7146.036113788635
